"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"000823.SZ",55.750000834465,50.5000015497208,50.5000015497208,50.5000015497208,50.5000015497208,50.5000015497208,50.0600014925003,50.0600014925003,50.0600014925003,50.0600014925003,NA,NA,47.7540012598038,47.7540012598038,47.7540012598038,47.7540012598038,NA,NA,46.1999981403351,46.1999981403351,46.1999981403351,46.1999981403351,46.1999981403351,46.1999981403351,44.6470010876656,44.6470010876656,44.6470010876656,44.6470010876656,44.6470010876656,44.6470010876656,49.6800012588501,49.6800012588501,49.6800012588501,49.6800012588501,49.6800012588501,49.6800012588501,44.9340004920959,44.9340004920959,44.9340004920959,44.9340004920959,44.9340004920959,44.9340004920959,47.5600011348724,47.5600011348724,47.5600011348724,47.5600011348724,47.5600011348724,47.5600011348724,47.5600011348724,44.9740006923676,44.9740006923676,44.9740006923676,44.9740006923676,44.9740006923676,44.9740006923676,42.3500012755394,42.3500012755394,42.3500012755394,42.3500012755394,42.3500012755394,42.0400012433529,42.0400012433529,42.0400012433529,42.0400012433529,41.4000012278557,41.4000012278557,41.4000012278557,42.3400012850761,42.3400012850761,42.7399994730949,42.7399994730949,42.7399994730949,42.9300011992455,42.9300011992455,43.319999486208,44.449999332428,44.449999332428,44.449999332428,44.449999332428,44.449999332428,44.449999332428,44.449999332428,44.449999332428,44.449999332428,44.449999332428,44.449999332428,44.449999332428,42.2099995017052,NA,NA,34.0800002217293,34.0800002217293,34.0800002217293,37.3499995470047,37.3499995470047,37.3499995470047,35.8399994969368,35.8399994969368,35.8399994969368,35.5599994659424,35.5599994659424,35.5599994659424,36.0799994468689,36.0799994468689,36.0799994468689,39.2199995517731,39.2199995517731,39.2199995517731,39.2199995517731,41.17999958992,41.17999958992,39.3199995756149,39.3199995756149,39.3199995756149,40.4799995422363,40.4799995422363,40.4799995422363,40.4799995422363,40.9199994802475,40.9199994802475,40.9199994802475,40.9199994802475,40.9199994802475
"000825.SZ",73.5399987697601,72.9999987483025,72.9999987483025,72.4799987673759,72.4799987673759,72.4799987673759,72.5799987614155,72.5799987614155,66.8590025305748,66.8590025305748,66.8590025305748,66.8590025305748,66.80999776721,66.80999776721,66.80999776721,66.80999776721,66.80999776721,66.80999776721,67.2499978542328,67.2499978542328,67.2499978542328,67.2499978542328,67.2499978542328,67.2499978542328,68.0599977970123,68.0599977970123,68.0599977970123,68.0599977970123,68.0599977970123,68.0599977970123,67.7799978256226,67.7799978256226,67.7799978256226,67.7799978256226,67.7799978256226,67.7799978256226,66.4099978804588,66.4099978804588,66.4099978804588,66.4099978804588,66.4099978804588,66.4099978804588,66.4399978816509,66.4399978816509,66.4399978816509,66.4399978816509,66.4399978816509,66.4399978816509,66.4399978816509,66.599997907877,66.599997907877,66.599997907877,66.5699978768826,66.5699978768826,66.5699978768826,66.6099979281425,66.6099979281425,66.6099979281425,66.6099979281425,66.6099979281425,66.6399978995323,66.6399978995323,66.6399978995323,66.6399978995323,66.6499978601933,66.6499978601933,66.6499978601933,66.7299979031086,66.7299979031086,66.469997882843,66.469997882843,66.469997882843,66.3299979269505,66.3299979269505,66.3299979269505,66.2499978840351,66.2499978840351,66.2499978840351,66.6399978995323,66.6399978995323,66.6399978995323,66.2699978947639,66.2699978947639,66.2699978947639,66.2699979096651,66.2699979096651,66.2699979096651,66.0399978756905,66.0399978756905,66.0399978756905,64.820001706481,64.820001706481,64.820001706481,68.9900016188622,68.9900016188622,68.9900016188622,68.9900016188622,68.9900016188622,68.9900016188622,68.9900016188622,68.9900016188622,68.9900016188622,68.9900016188622,68.9900016188622,68.9900016188622,69.0500016510487,69.0500016510487,69.0500016510487,69.0500016510487,69.0300016701221,69.0300016701221,66.7300015985966,66.7300015985966,66.7300015985966,66.0500016212463,66.0500016212463,66.0500016212463,66.0500016212463,66.1300016343594,NA,NA,NA,NA
"000826.SZ",63.0800014734268,66.3700015544891,66.3700015544891,66.3700015544891,66.3700015544891,66.3700015544891,64.6000016927719,58.5200011730194,58.5200011730194,58.5200011730194,58.5200011730194,58.5200011730194,56.9700012207031,56.9700012207031,56.9700012207031,56.9700012207031,56.9700012207031,56.9700012207031,57.3900015354156,57.3900015354156,57.3900015354156,57.3900015354156,57.3900015354156,57.3900015354156,53.4500014781952,53.4500014781952,53.4500014781952,53.4500014781952,53.4500014781952,53.4500014781952,52.7500014305115,52.7500014305115,52.7500014305115,52.7500014305115,52.7500014305115,52.7500014305115,56.0700011253357,56.0700011253357,56.0700011253357,56.0700011253357,56.0700011253357,56.0700011253357,54.0300014019012,54.0300014019012,54.0300014019012,54.0300014019012,54.0300014019012,54.0300014019012,54.0300014019012,53.5700014829636,53.5700014829636,53.5700014829636,53.5700014829636,53.5700014829636,53.5700014829636,53.6599990129471,53.6599990129471,53.6599990129471,53.6599990129471,53.6599990129471,52.9799989461899,53.2799993753433,53.2799993753433,53.2799993753433,53.2899993658066,53.2899993658066,53.2899993658066,51.8500000238419,51.8500000238419,52.3199990987778,52.3199990987778,52.3199990987778,52.7299990653992,52.7299990653992,52.7299990653992,51.5999988913536,51.5999988913536,51.5999988913536,51.9499988555908,51.9499988555908,51.9499988555908,50.629998922348,NA,NA,50.170000731945,50.170000731945,50.170000731945,50.2000013589859,50.2000013589859,50.2000013589859,51.8400013446808,51.8400013446808,51.8400013446808,47.0000002384186,47.0000002384186,47.0000002384186,46.75,46.75,46.75,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,46.3199994564056,43.1899995803833,43.1899995803833,43.1899995803833,43.1899995803833,43.1899995803833,43.1899995803833,43.1899995803833
"000828.SZ",74.3000012040138,70.3600011467934,70.3600011467934,70.3600011467934,70.3600011467934,70.3600011467934,70.4200011491776,70.4200011491776,70.4200011491776,70.4200011491776,70.4200011491776,70.4200011491776,70.6600011587143,70.6600011587143,70.6600011587143,NA,NA,NA,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,70.3800009191036,71.0500009655952,71.0500009655952,71.0500009655952,71.0600009560585,71.0600009560585,71.0600009560585,71.0600009560585,71.0600009560585,71.0600009560585,71.160000950098,71.160000950098,71.160000950098,71.160000950098,71.160000950098,71.160000950098,71.160000950098,70.2600009143353,70.2600009143353,70.2600009143353,70.2300009131432,70.2300009131432,70.2300009131432,70.3289992809296,70.3289992809296,70.340000897646,70.340000897646,70.340000897646,70.340000897646,70.4400008916855,70.4400008916855,70.4400008916855,70.4200008809566,70.4200008809566,70.4400008916855,70.4400008916855,70.4400008916855,70.5500008761883,70.5500008761883,70.5500008761883,70.5900008678436,70.5900008678436,70.5900008678436,70.6000009179115,70.6000009179115,70.6000009179115,70.4700008928776,70.4700008928776,70.4700008928776,70.5100009143353,70.5100009143353,70.5100009143353,70.5400009155273,70.5400009155273,70.5400009155273,70.5200009047985,70.5200009047985,70.5200009047985,71.7700009346008,71.7700009346008,71.7700009346008,70.540000885725,NA,NA,70.8300013840199,70.8300013840199,70.8300013840199,70.8500013649464,70.8500013649464,70.8500013649464,70.850001335144,70.850001335144,70.850001335144,70.850001335144,71.6200013756752,71.6200013756752,71.0900013446808,71.0900013446808,71.0900013446808,71.4900013804436,71.4900013804436,71.4900013804436,71.4900013804436,71.8900014162064,71.8900014162064,71.8900014162064,71.8900014162064,71.8900014162064
"000829.SZ",48.0800008773804,48.0800008773804,48.0800008773804,48.0800008773804,48.0800008773804,48.0800008773804,48.0800008773804,48.0800008773804,48.0800008773804,48.0800008773804,48.0800008773804,48.0800008773804,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.25,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,47.2300000190735,NA,NA,NA,NA,NA,44.5700001716614,44.5700001716614,44.5700001716614,44.5700001716614,44.5700001716614,44.5700001716614,44.5700001716614,44.5700001716614,44.5700001716614,43.5099999904633,43.5099999904633,43.5099999904633,42.1399999856949,42.1399999856949,42.1399999856949,42.0500003099442,42.0500003099442,42.0500003099442,41.3099999427795,41.3099999427795,41.3099999427795,40.4899999499321,40.4899999499321,40.4899999499321,40.3999999165535,40.3999999165535,40.3999999165535,40.7799999117851,40.7799999117851,40.7799999117851,40.7099999189377,40.7099999189377,40.7099999189377,42.6399998664856,42.6399998664856,42.6399998664856,42.6399998664856,42.6399998664856,42.6399998664856,42.6399998664856,42.6399998664856,42.6399998664856,41.7099995613098,41.7099995613098,41.7099995613098,41.7099995613098,41.7099995613098,41.7099995613098,NA,41.7099995613098,41.7099995613098,41.7099995613098,41.7099995613098,41.7099995613098,46.4500002861023,46.4500002861023,46.4500002861023,46.4500002861023,46.489999294281,46.489999294281,49.1200008392334,49.1200008392334,49.1200008392334
"000830.SZ",58.7799990177155,54.1599988341331,54.1599988341331,54.1599988341331,54.1599988341331,54.1599988341331,50.9899988174438,50.9899988174438,NA,NA,50.6599987745285,50.6599987745285,49.799998819828,49.799998819828,49.799998819828,48.5399987697601,48.5399987697601,48.5399987697601,47.7199987769127,47.7199987769127,47.7199987769127,47.7199987769127,47.7199987769127,47.7199987769127,45.2199987471104,45.2199987471104,45.2199987471104,45.2199987471104,45.2199987471104,45.2199987471104,44.6199988126755,44.6199988126755,44.6199988126755,44.6199988126755,44.6199988126755,44.6199988126755,45.2599987387657,44.7999987900257,44.7999987900257,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,43.450001001358,42.4700009822845,42.4700009822845,42.4700009822845,NA,NA,42.0399988889694,42.0399988889694,42.0399988889694,42.0399988889694,42.7699990272522,42.7699990272522,42.7699990272522,43.6299991607666,43.6299991607666,42.329999089241,42.329999089241,NA,43.2700001001358,43.2700001001358,43.2700001001358,41.4799983501434,41.4799983501434,41.4799983501434,41.2699984312057,41.2699984312057,41.2699984312057,39.0299983620644,39.0299983620644,39.0299983620644,37.7099985480309,37.7099985480309,37.7099985480309,37.0299985408783,37.0299985408783,37.0299985408783,37.1199984550476,37.1199984550476,37.1199984550476,39.8899986147881,39.8899986147881,39.8899986147881,40.4499985575676,40.4499985575676,40.4499985575676,40.3899986147881,40.3899986147881,40.3899986147881,38.6299985647202,38.6299985647202,38.6299985647202,38.6299985647202,38.6299985647202,38.6299985647202,38.6299985647202,38.6499986052513,38.6499986052513,38.6499986052513,38.6499986052513,38.6499986052513,39.0899985432625,39.0899985432625,39.0899985432625,39.0899985432625,40.1899985074997,40.1899985074997,40.1899985074997,40.1899985074997,40.1899985074997
"000831.SZ",NA,NA,NA,NA,NA,NA,43.5199983716011,43.5199983716011,43.5199983716011,43.5199983716011,43.5199983716011,43.5199983716011,42.9199982881546,42.9199982881546,42.9199982881546,NA,NA,NA,39.4499997496605,39.4499997496605,39.4499997496605,39.4499997496605,39.4499997496605,39.4499997496605,38.9899997711182,38.9899997711182,38.9899997711182,38.9899997711182,38.9899997711182,38.9899997711182,38.8599996566772,38.8599996566772,38.8599996566772,38.8599996566772,38.8599996566772,38.8599996566772,40.4999996423721,40.4999996423721,40.4999996423721,NA,NA,NA,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,40.3299998044968,54.6299991607666,54.6299991607666,54.6299991607666,54.6299991607666,54.3599991798401,54.3599991798401,54.3599991798401,54.3599991798401,53.5799999237061,53.5799999237061,53.5799999237061,53.5799999237061,53.5799999237061,53.5799999237061,53.5799999237061,53.5799999237061,53.5799999237061,53.5799999237061,50.6799997091293,50.6799997091293,50.6799997091293,49.2099997997284,49.2099997997284,49.2099997997284,50.0899996757507,50.0899996757507,NA,47.6699999570847,47.6699999570847,47.6699999570847,42.3999999165535,42.3999999165535,42.3999999165535,45.2399999499321,45.2399999499321,45.2399999499321,44,44,44,43.4800000190735,43.4800000190735,43.4800000190735,43.289999961853,43.289999961853,43.289999961853,43.5699999332428,43.5699999332428,43.5699999332428,43.5699999332428,43.7299998998642,43.7299998998642,43.1499999165535,43.1499999165535,43.1499999165535,43.6099999547005,43.6099999547005,43.6099999547005,43.6099999547005,43.4499999880791,43.4499999880791,43.4499999880791,43.4499999880791,43.4499999880791
"000833.SZ",40.0100005269051,40.0100005269051,40.0100005269051,40.0100005269051,40.0100005269051,40.0100005269051,38.3800000548363,NA,NA,NA,NA,NA,33.2600005269051,33.2600005269051,33.2600005269051,33.2600005269051,NA,NA,31.9600002169609,31.9600002169609,31.9600002169609,31.9600002169609,31.9600002169609,31.9600002169609,28.6000004410744,28.6000004410744,28.6000004410744,28.6000004410744,28.6000004410744,28.6000004410744,28.3800004422665,28.3800004422665,28.3800004422665,28.3800004422665,28.3800004422665,28.3800004422665,27.4800004065037,27.4800004065037,27.4800004065037,27.4800004065037,27.4800004065037,27.4800004065037,27.1400003731251,27.1400003731251,27.1400003731251,27.1400003731251,27.1400003731251,27.1400003731251,27.1400003731251,28.0400003492832,28.0400003492832,28.0400003492832,28.0400003492832,28.0400003492832,28.0400003492832,27.9700004160404,27.9700004160404,27.9700004160404,27.9700004160404,27.9700004160404,27.1700004041195,27.1700004041195,27.1700004041195,27.1700004041195,27.8000003993511,27.8000003993511,27.8000003993511,27.9100003540516,27.9100003540516,28.2000003755093,28.2000003755093,28.2000003755093,28.1500003635883,28.1500003635883,28.1500003635883,28.320000320673,28.320000320673,28.320000320673,28.320000320673,28.320000320673,28.320000320673,28.6700003743172,28.6700003743172,NA,35.7000002861023,35.7000002861023,35.7000002861023,35.5100003480911,35.5100003480911,35.5100003480911,35.3300002813339,35.3300002813339,35.3300002813339,67.019998550415,59.8699996471405,59.8699996471405,60.0199997425079,60.0199997425079,60.0199997425079,60.0199997425079,60.0199997425079,60.0199997425079,60.0199997425079,60.0199997425079,60.0199997425079,59.1299996376038,59.1299996376038,59.1299996376038,59.1299996376038,57.2299997210503,57.2299997210503,57.2099997401237,57.2099997401237,57.2099997401237,57.2099997401237,57.2099997401237,57.2099997401237,57.2099997401237,57.2099997401237,57.2099997401237,57.2099997401237,57.2099997401237,57.2099997401237
"000835.SZ",NA,42.4999997615814,42.4999997615814,42.4999997615814,42.4999997615814,42.4999997615814,38.8800001740456,NA,NA,NA,NA,NA,26.6299991905689,26.6299991905689,26.6299991905689,26.6299991905689,26.6299991905689,NA,13.4100004136562,13.4100004136562,13.4100004136562,13.1400004327297,13.1400004327297,13.1400004327297,13.1600004732609,13.1600004732609,13.1600004732609,13.1600004136562,13.1600004136562,13.1600004136562,13.4700003862381,13.4700003862381,13.4700003862381,13.5200004279613,13.5200004279613,13.5200004279613,13.3300004303455,13.3300004303455,13.3300004303455,12.9200004041195,12.9200004041195,12.9200004041195,12.8800004124641,12.8800004124641,12.8800004124641,12.6200004070997,12.6200004070997,12.6200004070997,12.6200004070997,12.6100004315376,12.6100004315376,12.6100004315376,13.3200004249811,13.3200004249811,13.3200004249811,12.8800004422665,12.8800004422665,12.8800004422665,12.9570001363754,12.9570001363754,13.210000410676,13.210000410676,13.210000410676,13.210000410676,13.4700004160404,13.4700004160404,13.4700004160404,13.2900004386902,13.2900004386902,13.650000423193,13.650000423193,13.650000423193,15.0900004506111,15.0900004506111,15.0900004506111,15.4300004243851,15.4300004243851,15.4300004243851,15.3100004792213,15.3100004792213,NA,14.8099999427795,14.8099999427795,14.8099999427795,13.4799999594688,13.4799999594688,13.4799999594688,13.789999961853,13.789999961853,13.789999961853,14.1399999260902,NA,NA,15.7200003862381,15.7200003862381,15.7200003862381,19.1200003623962,NA,17.2699998617172,23.5299998521805,23.5299998521805,23.5299998521805,23.5299998521805,23.5299998521805,23.5299998521805,24.6799999475479,24.6799999475479,24.6799999475479,24.6799999475479,27.4699997901917,27.4699997901917,26.9999997615814,26.9999997615814,26.9999997615814,27.2599997520447,27.2599997520447,27.2599997520447,27.2599997520447,27.3399996757507,NA,NA,NA,NA
"000836.SZ",34.5300004482269,31.5000001192093,31.5000001192093,31.5000001192093,31.5000001192093,31.5000001192093,30.7200002074242,30.7200002074242,30.7200002074242,30.7200002074242,30.7200002074242,30.7200002074242,29.370000243187,29.370000243187,29.370000243187,29.370000243187,29.370000243187,30.5600003600121,38.0599988102913,38.0599988102913,38.0599988102913,38.0599988102913,38.0599988102913,NA,33.8300006240606,33.8300006240606,33.8300006240606,33.8300006240606,33.8300006240606,33.8300006240606,34.1000006198883,34.1000006198883,34.1000006198883,34.1000006198883,34.1000006198883,34.1000006198883,33.890000641346,33.890000641346,33.890000641346,33.890000641346,33.890000641346,33.890000641346,34.090000629425,34.090000629425,34.090000629425,34.090000629425,34.090000629425,34.090000629425,34.090000629425,34.0700006484985,34.0700006484985,34.0700006484985,34.0700006484985,NA,NA,28.2399992346764,28.2399992346764,28.2399992346764,28.2399992346764,28.2399992346764,28.199999243021,28.199999243021,28.199999243021,28.199999243021,28.9999992251396,NA,NA,27.6400007009506,27.6400007009506,27.6200007200241,27.6200007200241,27.6200007200241,27.6200007200241,27.6200007200241,27.6200007200241,27.0300007164478,27.0300007164478,27.0300007164478,27.3100006878376,27.3100006878376,27.3100006878376,27.970000743866,27.970000743866,27.970000743866,27.7700006961823,27.7700006961823,28.5700006484985,35.539999961853,35.539999961853,35.539999961853,35.539999961853,35.539999961853,35.539999961853,35.539999961853,35.539999961853,35.539999961853,35.539999961853,NA,NA,32.4499998092651,32.4499998092651,32.4499998092651,32.3199999332428,32.3199999332428,32.3199999332428,28.8799998760223,28.8799998760223,28.8799998760223,28.8799998760223,28.8799998760223,28.8799998760223,28.1699999570847,NA,26.6300001144409,26.6300001144409,26.6300001144409,26.6300001144409,26.6300001144409,26.6300001144409,26.6300001144409,26.6300001144409,26.6300001144409,26.6300001144409
"000837.SZ",35.9300001859665,35.2700003385544,35.2700003385544,35.2700003385544,35.2700003385544,35.2700003385544,39.5400006771088,39.5400006771088,39.5400006771088,NA,NA,NA,37.2499998807907,37.2499998807907,37.2499998807907,37.2499998807907,37.2499998807907,37.2499998807907,35.0799998044968,35.0799998044968,35.0799998044968,35.0799998044968,35.0799998044968,35.0799998044968,36.4699996709824,36.4699996709824,36.4699996709824,36.4699996709824,36.4699996709824,36.4699996709824,37.0099995136261,37.0099995136261,37.0099995136261,37.0099995136261,37.0099995136261,37.0099995136261,38.489999294281,38.489999294281,38.489999294281,38.489999294281,38.489999294281,38.489999294281,39.3099998235703,39.3099998235703,39.3099998235703,39.3099998235703,39.3099998235703,39.3099998235703,39.3099998235703,36.899999499321,36.899999499321,36.899999499321,36.899999499321,36.899999499321,36.899999499321,37.4799995422363,37.4799995422363,37.4799995422363,34.6399994492531,34.6399994492531,33.6631996631622,33.6631996631622,33.6631996631622,33.6631996631622,30.5799996852875,30.5799996852875,30.5799996852875,31.4799997806549,31.4799997806549,29.0399996042252,29.0399996042252,29.0399996042252,29.2499996423721,29.2499996423721,29.2499996423721,29.8299996256828,29.8299996256828,29.8299996256828,29.1699995398521,29.1699995398521,29.1699995398521,54.6200013160706,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,NA,42.1399998664856,42.1399998664856,42.1399998664856,41.8699998855591,41.8699998855591,41.8699998855591,41.5799996852875,41.5799996852875,41.5799996852875,NA,39.6499996185303,39.6499996185303,39.1999996900558,39.1999996900558,39.1999996900558,39.0099997520447,39.0099997520447,39.0099997520447,39.0099997520447,37.389999628067,37.389999628067,37.389999628067,37.389999628067,37.389999628067
"000838.SZ",NA,62.8399996757507,62.8399996757507,62.8399996757507,62.8399996757507,62.8399996757507,62.849999666214,62.849999666214,62.849999666214,62.849999666214,62.849999666214,62.849999666214,60.9900014400482,60.9900014400482,60.9900014400482,60.9900014400482,60.9900014400482,60.9900014400482,56.8500014543533,56.8500014543533,56.8500014543533,56.8500014543533,56.8500014543533,56.8500014543533,55.6800011992455,55.6800011992455,55.6800011992455,55.6800011992455,55.6800011992455,55.6800011992455,56.4200011491776,56.4200011491776,56.4200011491776,56.4200011491776,56.4200011491776,NA,56.3199993371964,56.3199993371964,56.3199993371964,57.1999992132187,57.1999992132187,57.1999992132187,56.1199996471405,56.1199996471405,56.1199996471405,55.759999871254,55.759999871254,55.759999871254,55.759999871254,55.8199996948242,55.8199996948242,55.8199996948242,55.9099997878075,55.9099997878075,55.9099997878075,55.9599999189377,55.9599999189377,55.9599999189377,55.4859994649887,55.4859994649887,55.1599998474121,55.1599998474121,55.1599998474121,55.1599998474121,54.7299998402596,54.7299998402596,54.7299998402596,54.7899998426437,54.7899998426437,54.9299998283386,54.9299998283386,54.9299998283386,54.9299998283386,54.9299998283386,54.9299998283386,54.929999768734,54.929999768734,54.929999768734,55.6699997186661,55.6699997186661,55.6699997186661,54.6599998474121,NA,NA,54.6799999475479,54.6799999475479,54.6799999475479,55.2699999809265,55.2699999809265,NA,47.5899995565414,47.5899995565414,47.5899995565414,71.1700015068054,71.1700015068054,71.1700015068054,68.5200015902519,68.5200015902519,68.5200015902519,66.8000014871359,NA,NA,66.8000013530254,66.8000013530254,66.8000013530254,66.8000013530254,66.8000013530254,NA,NA,60.7200015485287,60.7200015485287,60.6300015598536,60.6300015598536,60.6300015598536,60.6300015598536,60.6300015598536,60.6300015598536,60.6300015598536,60.6300015598536,60.6300015598536,60.6300015598536,60.8100015521049,60.8100015521049
"000839.SZ",48.4300010204315,50.0900009870529,50.0900009870529,50.0900009870529,50.0900009870529,50.0900009870529,48.8600009679794,48.8600009679794,48.8600009679794,48.8600009679794,48.8600009679794,48.8600009679794,48.0200009346008,48.0200009346008,NA,NA,NA,NA,46.4900010228157,46.4900010228157,46.4900010228157,45.8299980759621,45.8299980759621,45.8299980759621,46.2999981045723,46.2999981045723,46.2999981045723,46.2999981045723,46.2999981045723,46.2999981045723,46.3599981665611,46.3599981665611,46.3599981665611,46.3599981665611,46.3599981665611,46.3599981665611,44.7599982023239,44.7599982023239,44.7599982023239,44.7599982023239,44.7599982023239,44.7599982023239,44.7899981737137,44.7899981737137,44.7899981737137,44.7899981737137,44.7899981737137,44.7899981737137,44.7899981737137,44.7699981927872,44.7699981927872,44.7699981927872,44.7699981927872,44.7699981927872,44.7699981927872,44.5399982333183,44.5399982333183,44.5399982333183,44.5399982333183,44.5399982333183,44.8199981451035,44.8199981451035,44.8199981451035,44.8199981451035,44.8199981451035,44.8199981451035,44.8199981451035,44.2599982023239,44.2599982023239,44.1099981069565,44.1099981069565,44.1099981069565,43.7999982237816,43.7999982237816,43.7999982237816,43.7199981212616,43.7199981212616,43.7199981212616,43.6399981379509,43.6399981379509,43.6399981379509,43.6899981498718,43.6899981498718,43.6899981498718,43.8599981069565,43.8599981069565,43.8599981069565,43.7999981343746,NA,NA,42.1999986767769,42.1999986767769,42.1999986767769,42.1999986767769,42.1999986767769,42.1999986767769,41.4399985671043,41.4399985671043,41.4399985671043,41.2999985814095,41.2999985814095,41.2999985814095,41.0299986004829,41.0299986004829,41.0299986004829,40.3099986314774,40.3099986314774,40.3099986314774,40.3099986314774,40.3699986338615,40.3699986338615,40.3599986433983,40.3599986433983,40.3599986433983,40.3099986314774,40.3099986314774,40.3099986314774,40.3099986314774,40.3799986243248,40.3799986243248,40.3799986243248,40.3799986243248,40.3799986243248
"000848.SZ",55.4999995231628,55.3799993991852,55.3799993991852,55.3799993991852,55.3799993991852,55.3799993991852,56.3599989414215,56.3599989414215,56.3599989414215,56.3599989414215,56.3599989414215,56.3599989414215,55.1599988937378,55.1599988937378,55.1599988937378,55.1599988937378,55.1599988937378,55.1599988937378,54.6099990606308,54.6099990606308,54.6099990606308,54.6099990606308,54.6099990606308,54.6099990606308,52.1599988937378,52.1599988937378,52.1599988937378,52.1599988937378,52.1599988937378,52.1599988937378,53.8299992084503,53.8299992084503,53.8299992084503,53.8299992084503,53.8299992084503,53.8299992084503,52.6399989128113,52.6399989128113,52.6399989128113,52.6399989128113,52.6399989128113,52.6399989128113,49.7299993038177,49.7299993038177,49.7299993038177,49.7299993038177,49.7299993038177,49.7299993038177,49.7299993038177,50.8199992179871,50.8199992179871,50.8199992179871,50.8199992179871,50.8199992179871,50.8199992179871,52.2299990653992,52.2299990653992,52.2299990653992,52.2299990653992,52.2299990653992,52.3599991798401,52.3599991798401,52.3599991798401,52.3599991798401,51.7599992752075,51.7599992752075,51.7599992752075,51.699999332428,51.699999332428,52.4599993228912,52.4599993228912,52.4599993228912,52.4699993133545,NA,NA,50.5300009250641,50.5300009250641,50.5300009250641,51.1400003433228,51.1400003433228,51.1400003433228,50.0100003480911,50.0100003480911,50.0100003480911,51.2800004482269,51.2800004482269,51.2800004482269,50.4100004434586,50.4100004434586,50.4100004434586,48.4800000786781,48.4800000786781,48.4800000786781,51.1900000572205,51.1900000572205,51.1900000572205,53.2600002288818,53.2600002288818,53.2600002288818,56.6500000953674,56.6500000953674,56.6500000953674,56.3500003814697,56.3500003814697,56.3500003814697,56.3100004196167,56.3100004196167,56.3100004196167,56.3100004196167,57.5800004005432,57.5800004005432,57.5800004005432,57.5800004005432,57.5800004005432,57.4300003051758,57.4300003051758,57.4300003051758,57.4300003051758,51.3900001049042,51.3900001049042,51.3900001049042,51.3900001049042,51.3900001049042
